title,link
"""
        Telha geradora de energia e solo que respira: do custo a economias, conheça casa referência nacional de sustentabilidade em Piracicaba
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=313&r=1684280180974&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpiracicaba-regiao%2Fnoticia%2F2022%2F09%2F04%2Ftelha-geradora-de-energia-e-solo-que-respira-do-custo-a-economias-conheca-casa-referencia-nacional-de-sustentabilidade-em-piracicaba.ghtml&syn=False&key=0ea9550ac780fdc6c9d8295e2a585628"""
"""
        Sustentabilidade transforma empresas de pequenos negócios por meio da moda
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=314&r=1684280180976&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10663939%2F&syn=False&key=0226d999fd53f4da9f1e9f2de8738d32"""
"""
        Rede Sustentabilidade anuncia apoio a Lula nas eleições deste ano
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=315&r=1684280180978&u=https%3A%2F%2Fg1.globo.com%2Fpolitica%2Feleicoes%2F2022%2Fnoticia%2F2022%2F04%2F28%2Frede-sustentabilidade-anuncia-apoio-a-lula-nas-eleicoes-deste-ano.ghtml&syn=False&key=ae80c49e289d00daf3826c7ce999c07d"""
"""
        Oktoberfest tem plano de sustentabilidade em Blumenau
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=316&r=1684280181535&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10500125%2F&syn=False&key=1776bb62ae553e0af114f449bb7c0640"""
"""
        Lins: Pano de fundo da grosseria de Guedes com a França é o desprezo pela sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=317&r=1684280181538&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Fglobonews-em-pauta%2Fvideo%2Flins-pano-de-fundo-da-grosseria-de-guedes-com-a-franca-e-o-desprezo-pela-sustentabilidade-10838643.ghtml&syn=False&key=0ac165ad6de7ac3c921db3049aa0579a"""
"""
        Projeto de compostagem de Teresina é premiado em evento de sustentabilidade da ONU, na Polônia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=318&r=1684280181543&u=https%3A%2F%2Fg1.globo.com%2Fpi%2Fpiaui%2Fnoticia%2F2022%2F06%2F30%2Fprojeto-de-compostagem-de-teresina-e-premiado-em-evento-da-onu-na-polonia-nesta-quinta-feira-30.ghtml&syn=False&key=4078c4a018a2c1dcae3f20273f80ec76"""
"""
        Estudantes participam de projeto voltado ao empreendedorismo e sustentabilidade em Óbidos
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=320&r=1684280181552&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2022%2F05%2F10%2Festudantes-participam-de-projeto-voltado-ao-empreendedorismo-e-sustentabilidade-em-obidos.ghtml&syn=False&key=3f6ecd23b75d125be6dd82e7156b8d0c"""
"""
        ESG é uma forma de medir como ações de sustentabilidade geram resultados nas empresas
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=321&r=1684280181556&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10819900%2F&syn=False&key=ece10a301ac0ffdee8d00535ffe9298e"""
"""
        Projeto promove sustentabilidade na produção de cafés em áreas indígenas
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=322&r=1684280181560&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10657984%2F&syn=False&key=891e173a16185d31cd86e2d5a47ba642"""
"""
        Prefeitura de Maceió muda a vida na orla lagunar
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=323&r=1684280181564&u=https%3A%2F%2Fg1.globo.com%2Fal%2Falagoas%2Fespecial-publicitario%2Fsecom-secretaria-de-comunicacao-social%2Ftrabalha-maceio%2Fnoticia%2F2023%2F03%2F14%2Fprefeitura-de-maceio-muda-a-vida-na-orla-lagunar.ghtml&syn=False&key=494bb73f510a925789b20dd18b56b524"""
"""
        Indústrias investem em sustentabilidade de olho no meio ambiente
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=324&r=1684280181568&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10653872%2F&syn=False&key=55b02344dab4b81b70c63a21895232c9"""
"""
        Compartilhando: pedágio solidário, castração social e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=325&r=1684280181571&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10527692%2F&syn=False&key=0c2c343e528d039196f9d34473e091b0"""
"""
        Empresas de publicidade de Petrolina são convocadas para atualização de cadastro
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=326&r=1684280181575&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpetrolina-regiao%2Fnoticia%2F2023%2F03%2F08%2Fempresas-de-publicidade-de-petrolina-sao-convocadas-para-atualizacao-de-cadastro.ghtml&syn=False&key=6c4e29d38d953c8d28c6dc00a737a5e2"""
"""
        São Paulo recebe o Green Nation - festival interativo de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=328&r=1684280181583&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10742936%2F&syn=False&key=26f4c7ff8306d0bb5875b5eba0360c2a"""
"""
        Sustentabilidade ganha força no setor da construção civil em Vitória da Conquista
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=329&r=1684280181587&u=https%3A%2F%2Fg1.globo.com%2Fba%2Fbahia%2Fespecial-publicitario%2Fe2-engenharia%2Fnoticia%2F2022%2F06%2F22%2Fsustentabilidade-ganha-forca-no-setor-da-construcao-civil-em-vitoria-da-conquista.ghtml&syn=False&key=dd1ef60f67630c7c29c325e20d61ccc5"""
"""
        Circuito de Sustentabilidade em Belém tem workshop e 'feirinha criativa' até domingo (5)
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=330&r=1684280181590&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fnoticia%2F2022%2F06%2F04%2Fcircuito-de-sustentabilidade-em-belem-tem-workshop-e-feirinha-criativa-ate-domingo-5.ghtml&syn=False&key=ea4928ae9861509c0d8a752bd4ea6867"""
"""
        Rede Sustentabilidade retira candidatura de Lucas Abrahão ao governo do Amapá
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=331&r=1684280182451&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Feleicoes%2F2022%2Fnoticia%2F2022%2F06%2F25%2Frede-sustentabilidade-retira-candidatura-de-lucas-abrahao-ao-governo-do-amapa.ghtml&syn=False&key=72fc131a72e4a7a4db0b98903f8940f7"""
"""
        Agrobalsas 2022 destaca a sustentabilidade na produção agrícola
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=332&r=1684280182455&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10595644%2F&syn=False&key=92dc7d520769c3f4cb7199c051cc61f5"""
"""
        Casal une criação de gado e sustentabilidade; confira
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=333&r=1684280182459&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10618152%2F&syn=False&key=47faf843c58aee26c335124eb2944c3d"""
"""
        Projeto em Viçosa oferece capacitação sobre construção civil e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=334&r=1684280182463&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fzona-da-mata%2Fconcursos-e-emprego%2Fnoticia%2F2022%2F04%2F06%2Fprojeto-em-vicosa-oferece-capacitacao-sobre-construcao-civil-e-sustentabilidade.ghtml&syn=False&key=a963b74aa267b8a017e056bc1f34ba6c"""
"""
        Sustentabilidade: empresas vendem alimentos próprios para consumo, mas com 'defeitos' ou perto do vencimento
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=335&r=1684280182468&u=https%3A%2F%2Fg1.globo.com%2Fempreendedorismo%2Fnoticia%2F2022%2F06%2F16%2Fsustentabilidade-empresas-vendem-alimentos-proprios-para-consumo-mas-com-defeitos-ou-perto-do-vencimento.ghtml&syn=False&key=d0efec18d1538a4f917694197024ebf6"""
"""
        Globo assina Pacto Global da ONU e lança 1º relatório de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=336&r=1684280182472&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Fjornal-das-dez%2Fvideo%2Fglobo-assina-pacto-global-da-onu-e-lanca-1o-relatorio-de-sustentabilidade-10760119.ghtml&syn=False&key=49fb05be2cd6a528f234800afe81aaa2"""
"""
        FOTOS: fêmea de bugio-ruivo é resgatada em Porto Alegre
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=337&r=1684280182476&u=https%3A%2F%2Fg1.globo.com%2Frs%2Frio-grande-do-sul%2Fnoticia%2F2023%2F05%2F14%2Ffotos-femea-de-bugio-ruivo-e-resgatada-em-porto-alegre.ghtml&syn=False&key=23b5410bd089ef4c2c5688228e0ec8ae"""
"""
        CVR Costa do Cacau garante tratamento de resíduos sólidos com foco na sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=338&r=1684280182480&u=https%3A%2F%2Fg1.globo.com%2Fba%2Fbahia%2Fespecial-publicitario%2Fcvr-costa-do-cacau%2Fatitude-sustentavel%2Fnoticia%2F2022%2F05%2F24%2Fcvr-costa-do-cacau-garante-tratamento-de-residuos-solidos-com-foco-na-sustentabilidade.ghtml&syn=False&key=4878088821acbaac4e9e886f620f3948"""
"""
        Propriedade rural é exemplo de sustentabilidade em Relvado
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=339&r=1684280182484&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10457353%2F&syn=False&key=73d926ec0eeb2cb3542576d29a77083e"""
"""
        #ConverseComOutrasIdeias recebe Felipe Ribenboim e Preto Zezé para falar sobre alimentação e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=341&r=1684280182545&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Fconverse-com-outras-ideias%2Fao-vivo%2Fconversecomoutrasideias-recebe-felipe-ribemboim-e-preto-zeze-para-falar-sobre-alimentacao-e-sustentabilidade.ghtml&syn=False&key=7e3094a1c42b1fe72c358438d9338e73"""
"""
        Marina Silva anuncia pré-candidatura a deputada federal pelo estado de São Paulo pela Rede Sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=342&r=1684280182551&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-paulo%2Feleicoes%2F2022%2Fnoticia%2F2022%2F06%2F29%2Fmarina-silva-anuncia-pre-candidatura-a-deputada-federal-pelo-estado-de-sao-paulo-pela-rede-sustentabilidade.ghtml&syn=False&key=49971c7301a57b75eccb44e6692cfabe"""
"""
        Apesar de pouco explorada no AP, bioeconomia é alternativa para a sustentabilidade na Amazônia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=343&r=1684280182555&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Famazonia-que-eu-quero%2Fnoticia%2F2022%2F05%2F18%2Fapesar-de-pouco-explorada-no-ap-bioeconomia-e-alternativa-para-a-sustentabilidade-na-amazonia.ghtml&syn=False&key=a5e71dbd975140f863262e64189531a4"""
"""
        Semana Nacional dos Museus no Paço do Frevo tem programação variada e show da Orquestra Cidadã
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=344&r=1684280182559&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fo-que-fazer-no-recife%2Fnoticia%2F2023%2F05%2F14%2Fsemana-nacional-dos-museus-no-paco-do-frevo-tem-programacao-variada-e-show-da-orquestra-cidada.ghtml&syn=False&key=62c147659f0dbc0a6204e26510095d25"""
"""
        Inscrições dos Jogos Escolares da Sustentabilidade estão abertas em Mogi das Cruzes
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=345&r=1684280182562&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2022%2F05%2F18%2Finscricoes-dos-jogos-escolares-da-sustentabilidade-estao-abertas-em-mogi-das-cruzes.ghtml&syn=False&key=44db354bef02c7c8b0ec79ba0de35751"""
"""
        Inscrições dos Jogos Escolares da Sustentabilidade estão abertas em Mogi das Cruzes
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=346&r=1684280183122&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2022%2F05%2F18%2Finscricoes-dos-jogos-escolares-da-sustentabilidade-estao-abertas-em-mogi-das-cruzes.ghtml&syn=False&key=44db354bef02c7c8b0ec79ba0de35751"""
"""
        Produtores do Paraná praticam sustentabilidade no campo
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=347&r=1684280183126&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10437851%2F&syn=False&key=2ebe6eb8be4d90d6a537241a7c460f96"""
"""
        'Agrishow': feira apresenta tecnologias e sustentabilidade para o agronegócio
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=348&r=1684280183130&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10523184%2F&syn=False&key=c85670c3a9df724f977c884d1ee47175"""
"""
        'Agrishow': feira apresenta tecnologias e sustentabilidade para o agronegócio
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=349&r=1684280183133&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10522932%2F&syn=False&key=9c04495587b4021cda90e22c6aa434c4"""
"""
        Bolsonaro: Abrimos diálogos sobre biodiversidades e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=350&r=1684280183137&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Fconexao-globonews%2Fvideo%2Fbolsonaro-abrimos-dialogos-sobre-biodiversidades-e-sustentabilidade-10306661.ghtml&syn=False&key=032e3a3d8c0c42605ade5e73d0a0a7eb"""
"""
        Iniciativa traz sustentabilidade para o plantio da pimenta-do-reino em Baião, no Pará
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=351&r=1684280183141&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10745253%2F&syn=False&key=71bd90431241dbadfb7299d827802acc"""
"""
        Polo, Weg e Renault se unem para promover sustentabilidade e mobilidade elétrica em Fernando de Noronha
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=352&r=1684280183145&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-jose-do-rio-preto-aracatuba%2Fespecial-publicitario%2Fpolo-energia%2Fnoticia%2F2022%2F06%2F27%2Fpolo-weg-e-renault-se-unem-para-promover-sustentabilidade-e-mobilidade-eletrica-em-fernando-de-noronha.ghtml&syn=False&key=7fa3a3a2a4e56fe5615a1eedbc782616"""
"""
        Reuso da água é exemplo de economia e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=353&r=1684280183150&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fne2%2Fvideo%2Freuso-da-agua-e-exemplo-de-economia-e-sustentabilidade-10414320.ghtml&syn=False&key=d4e53648e79e5ca4872886894ba1cea9"""
"""
        Saiba onde encontrar postos de reciclagem e garantir desconto na conta de energia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=354&r=1684280183155&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fnoticia%2F2023%2F03%2F16%2Fsaiba-onde-encontrar-postos-de-reciclagem-e-garantir-desconto-na-conta-de-energia.ghtml&syn=False&key=b5a4c8cc5f7aa0eef8f14cf10597761b"""
"""
        Em ação inédita, 38ª Festa das Nações de Piracicaba inicia gerenciamento de resíduos sólidos produzidos no evento
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=355&r=1684280183200&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpiracicaba-regiao%2Fnoticia%2F2023%2F05%2F13%2Fem-acao-inedita-38a-festa-das-nacoes-de-piracicaba-inicia-gerenciamento-residuos-solidos-produzidos-no-evento.ghtml&syn=False&key=79887e56324a64762b543a1baf51b5b6"""
"""
        Organização da Oktoberfest apresenta plano de sustentabilidade do evento
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=356&r=1684280183204&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10498347%2F&syn=False&key=847dc1cadc0e68a21062ba742563cba2"""
"""
        Ações individuais podem ajudar na busca pela sustentabilidade; veja dicas
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=357&r=1684280183208&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10642067%2F&syn=False&key=ed4efbd33839278912092ce500f326dc"""
"""
        Encontro na Associação Comercial de Santos discute objetivos de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=358&r=1684280183212&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10524975%2F&syn=False&key=c84a439c102e712a6a8e2f288f3e1ce3"""
"""
        Ações individuais podem ajudar na busca pela sustentabilidade; veja dicas
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=359&r=1684280183216&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10641043%2F&syn=False&key=d8c3dc7589b01fc6d87346d900849f51"""
"""
        Sustentabilidade na prática: dicas da cozinha lixo zero para adotar no seu restaurante
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=360&r=1684280183220&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fvae%2Fnoticia%2F2022%2F05%2F04%2Fsustentabilidade-na-pratica-dicas-da-cozinha-lixo-zero-para-adotar-no-seu-restaurante.ghtml&syn=False&key=7269961e22646d7613c83063169270d8"""
"""
        Sustentabilidade na prática: dicas da cozinha lixo zero para adotar no seu restaurante
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=361&r=1684280184227&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fvae%2Fnoticia%2F2022%2F05%2F04%2Fsustentabilidade-na-pratica-dicas-da-cozinha-lixo-zero-para-adotar-no-seu-restaurante.ghtml&syn=False&key=7269961e22646d7613c83063169270d8"""
"""
        Exposição fotográfica gratuita aborda sustentabilidade e reciclagem em Indaiatuba
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=362&r=1684280184230&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fnoticia%2F2022%2F02%2F13%2Fexposicao-fotografica-gratuita-aborda-sustentabilidade-e-reciclagem-em-indaiatuba.ghtml&syn=False&key=18629854aa41d712f594af57b7a9c46c"""
"""
        Estabelecimentos são autuados durante operação em bairros de Manaus
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=364&r=1684280184233&u=https%3A%2F%2Fg1.globo.com%2Fam%2Famazonas%2Fnoticia%2F2023%2F05%2F13%2Festabelecimentos-sao-autuados-durante-operacao-em-bairros-de-manaus.ghtml&syn=False&key=4010115ca9c48167773696c794f3ab47"""
"""
        Rede Sustentabilidade anuncia apoio à pré-candidatura de Fernando Haddad ao governo de São Paulo
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=365&r=1684280184235&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-paulo%2Feleicoes%2F2022%2Fnoticia%2F2022%2F06%2F11%2Frede-sustentabilidade-anuncia-apoio-a-pre-candidatura-de-fernando-haddad-ao-governo-de-sao-paulo.ghtml&syn=False&key=01d914981c1162639f128081dc9d8be7"""
"""
        UEM e IFPR oferecem mestrado em sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=366&r=1684280184237&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10250172%2F&syn=False&key=793b3d223b32c3e17ac1babb817f972c"""
"""
        Mogi das Cruzes tem inscrições para Jogos Escolares da Sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=367&r=1684280184239&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10596766%2F&syn=False&key=32f45e24513269b1d32fb567ecd7f944"""
"""
        Arquiteta do interior de SP aposta em sustentabilidade para criar projetos residenciais
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=368&r=1684280184240&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-jose-do-rio-preto-aracatuba%2Fmercado-imobiliario-do-interior%2Fnoticia%2F2022%2F04%2F26%2Farquiteta-do-interior-de-sp-aposta-em-sustentabilidade-para-criar-projetos-residenciais.ghtml&syn=False&key=edd986ef7d2ec324210d85c88f686c8d"""
"""
        Mercosuper 2022 traz soluções voltadas para a sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=370&r=1684280184243&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10462414%2F&syn=False&key=6030983c9c5202d3d470cabd43791bba"""
"""
        Economia de combustível e sustentabilidade: conheça o OKOflex
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=371&r=1684280184245&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fterra-da-gente%2Fespecial-publicitario%2Fokoflex%2Fnoticia%2F2021%2F10%2F19%2Feconomia-de-combustivel-e-sustentabilidade-conheca-o-okoflex.ghtml&syn=False&key=030a5c3d90188df3591659b06bd9fb8f"""
"""
        Ações de sustentabilidade podem ajudar a proteger a Serra do Curral
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=372&r=1684280184247&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fminas-gerais%2Fterra-de-minas%2Fvideo%2Facoes-de-sustentabilidade-podem-ajudar-a-proteger-a-serra-do-curral-10578579.ghtml&syn=False&key=92f728a639a9ff48706ca43c76e79d1c"""
"""
        Cresol inaugura agências com certificação de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=373&r=1684280184249&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fcresol%2Fguia-de-solucoes-financeiras%2Fnoticia%2F2021%2F11%2F04%2Fcresol-inaugura-agencias-com-certificacao-de-sustentabilidade.ghtml&syn=False&key=9893fa04dab70d07f8b46dad0fe45184"""
"""
        Tereos lança seu primeiro Relatório de Sustentabilidade Brasil
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=374&r=1684280184267&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-jose-do-rio-preto-aracatuba%2Fespecial-publicitario%2Ftereos%2Fnoticia%2F2022%2F01%2F25%2Ftereos-lanca-seu-primeiro-relatorio-de-sustentabilidade-brasil.ghtml&syn=False&key=78ecd030d50b712a44348f3c5a3081d2"""
"""
        Oficina em Atibaia capacita mulheres para trabalhar com mais sustentabilidade na cozinha
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=375&r=1684280184269&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10672805%2F&syn=False&key=d27b2ee7622601066b649e1fe9bec6e5"""
"""
        Sustentabilidade no agronegócio é tema de fórum realizado em Cacoal
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=376&r=1684280184756&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10474097%2F&syn=False&key=517fcc52c1ad07b8d6801a0294fa8a2a"""
"""
        Tereos lança seu primeiro Relatório de Sustentabilidade Brasil
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=377&r=1684280184761&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-jose-do-rio-preto-aracatuba%2Fespecial-publicitario%2Ftereos%2Fnoticia%2F2022%2F01%2F25%2Ftereos-lanca-seu-primeiro-relatorio-de-sustentabilidade-brasil.ghtml&syn=False&key=78ecd030d50b712a44348f3c5a3081d2"""
"""
        Inovação e sustentabilidade marcam presença em Joinville
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=378&r=1684280184765&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fcidade-das-aguas%2Fjoinville-em-movimento%2Fnoticia%2F2021%2F11%2F24%2Finovacao-e-sustentabilidade-marcam-presenca-em-joinville.ghtml&syn=False&key=039602c44a7e4596438376e2c1adb19a"""
"""
        Centro de sustentabilidade é criado em Roraima para integrar refugiados
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=379&r=1684280184796&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10462949%2F&syn=False&key=1e38daaf44c399854be6487d53a5de26"""
"""
        Evento em Petrolina vai tratar sobre cybersegurança e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=380&r=1684280184800&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10459684%2F&syn=False&key=a8d86cdaa34e6851c171d7f3fdba7500"""
"""
        Inscrições para cursos de sustentabilidade do Ministério do Meio Ambiente terminam hoje
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=381&r=1684280184805&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10676888%2F&syn=False&key=f6b9f28c31ee5a36db495ca0fc8df476"""
"""
        Inovação, sustentabilidade, potencial produtivo e tecnologia são os caminhos para a lavoura do futuro
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=382&r=1684280184809&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fchevrolet%2Fna-estrada-com-quem-faz%2Fnoticia%2F2020%2F02%2F07%2Finovacao-sustentabilidade-potencial-produtivo-e-tecnologia-sao-os-caminhos-para-a-lavoura-do-futuro.ghtml&syn=False&key=95821c743b2f47f0432a39ab6320b552"""
"""
        Projeto Tribos promove sustentabilidade na produção de café em áreas indígenas em RO
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=383&r=1684280184813&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10657683%2F&syn=False&key=d3cdae5ed70ceb1a4fc1aef2109198f1"""
"""
        Tribunal Regional do Trabalho realiza ações cidadãs e de sustentabilidade, em Belém
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=384&r=1684280184817&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10656127%2F&syn=False&key=8ea8395a636298f0e900c911152a6e0b"""
"""
        Cresol inaugura agências com certificação de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=385&r=1684280184822&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fitapetininga-regiao%2Fespecial-publicitario%2Fcresol%2Fnoticia%2F2021%2F11%2F09%2Fcresol-inaugura-agencias-com-certificacao-de-sustentabilidade.ghtml&syn=False&key=cd7b8163bda1c3d077197e4b0c08b4a2"""
"""
        Seminário do Condemat discute sustentabilidade, os desastres urbanos e risco climático
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=386&r=1684280184826&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10630658%2F&syn=False&key=b8c18ae8adf81bddf7ef7850f8454fef"""
"""
        Desenvolvimento local, meio ambiente e educação: Relatório 2021 do Sicredi reforça práticas de sustentabilidade da instituição
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=387&r=1684280184830&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fespecial-publicitario%2Fsicredi-norte%2Fsicredi-gente-que-coopera-cresce%2Fnoticia%2F2022%2F05%2F24%2Fdesenvolvimento-local-meio-ambiente-e-educacao-relatorio-2021-do-sicredi-reforca-praticas-de-sustentabilidade-da-instituicao.ghtml&syn=False&key=1d34e0fbb164fab0b1381da20ea62b08"""
