titulo,link
"
        Evento filantrópico de Gisele Bündchen leiloa diárias de hotel de luxo e acesso ao trio de Ivete Sangalo no carnaval de Salvador
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=213&r=1684280103107&u=https%3A%2F%2Fg1.globo.com%2Fba%2Fbahia%2Fnoticia%2F2023%2F05%2F16%2Fevento-filantropico-de-gisele-bundchen-leiloa-diarias-de-hotel-de-luxo-para-o-carnaval-de-salvador.ghtml&syn=False&key=8c92b6d757d8a0ba1595cde1c1a6e7a9
"
        ExpoZebu 2023: leilões já movimentaram mais de R$ 40 milhões
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=214&r=1684280103111&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11580984%2F&syn=False&key=8604ff9b61113d46d319743569876891
"
        Gerson Camarotti sobre derrota do governo na votação do marco do saneamento: 'Alerta de insatisfação'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=215&r=1684280103116&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11592425%2F&syn=False&key=4bf5212b6cb3e8bc176685f06d6ca0f5
"
        Caminhões movidos a gás natural? Conheça o Corredor Sustentável da Ambipar
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=216&r=1684280103199&u=https%3A%2F%2Fg1.globo.com%2Fmeio-ambiente%2Fespecial-publicitario%2Fambipar-group%2Fnoticia%2F2022%2F12%2F19%2Fcaminhoes-movidos-a-gas-natural-conheca-o-corredor-sustentavel-da-ambipar.ghtml&syn=False&key=84ec917305fd0ec4b3658f2acc99b8ef
"
        Arquitetura sustentável está em expansão no Brasil
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=217&r=1684280103204&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fcentro-oeste%2Fespecial-publicitario%2Fviveza%2Fviveza-sua-casa-e-voce%2Fnoticia%2F2022%2F10%2F14%2Farquitetura-sustentavel-esta-em-expansao-no-brasil.ghtml&syn=False&key=1a5227ba07f41bc80e04f5f49ef27cf4
"
        Virada Sustentável movimenta sábado em Manaus
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=218&r=1684280103209&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11100098%2F&syn=False&key=12369f90082eda96f0dca115a19f441b
"
        Mulher transformou espaço que ela frequenta com as amigas em um jardim sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=219&r=1684280103212&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11209170%2F&syn=False&key=ba83ef15ba76afbc5af7b361e83ad070
"
        Lula promete desmatamento zero, economia sustentável e reparação aos povos indígenas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=220&r=1684280103217&u=https%3A%2F%2Fg1.globo.com%2Fpolitica%2Fvideo%2Flula-promete-desmatamento-zero-economia-sustentavel-e-reparacao-aos-povos-indigenas-11246284.ghtml&syn=False&key=8903fd4de845ca2182f97e1f88724cd6
"
        Feira de moda sustentável em São José dos Campos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=221&r=1684280103221&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11176908%2F&syn=False&key=a1f0294528025117e9180105faca4aa1
"
        Exposição multimídia sobre o desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=222&r=1684280103224&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11037673%2F&syn=False&key=6e29c27e534eec0ea97571e17cfc08bb
"
        Gisele Loeblein fala sobre pecuária sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=223&r=1684280103228&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11089018%2F&syn=False&key=9a64f4c240bd544405771be4832b13e5
"
        Haddad: 'Todo mundo sabia que o teto de gastos não é sustentável'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=224&r=1684280103233&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Festudio-i%2Fvideo%2Fhaddad-todo-mundo-sabia-que-o-teto-de-gastos-nao-e-sustentavel-11204842.ghtml&syn=False&key=711f02e5b123e615af54449870a1c09f
"
        Noronha divulga programação da 3ª edição do projeto Onda Sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=225&r=1684280103237&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fblog%2Fviver-noronha%2Fpost%2F2022%2F11%2F25%2Fnoronha-divulga-programacao-da-3a-edicao-do-projeto-onda-sustentavel.ghtml&syn=False&key=9ffa21f915fa52ecbda1338c2538f981
"
        Moda sustentável: 1º Festival tem desfile de moda, música, karaokê
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=226&r=1684280103705&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11212013%2F&syn=False&key=7c195f31a81a84dbab42623be85a6ce0
"
        Artistas plásticos do Acre montam presépio sustentável com peças de papelão
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=227&r=1684280103768&u=https%3A%2F%2Fg1.globo.com%2Fac%2Facre%2Fnatureza%2Famazonia%2Fnoticia%2F2022%2F12%2F12%2Fartistas-plasticos-do-acre-montam-presepio-sustentavel-com-pecas-de-papelao.ghtml&syn=False&key=46be692696fe6861c37b5bfb61fd2587
"
        Oficina ensina a fazer árvore de Natal sustentável neste final de semana
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=228&r=1684280103772&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fvale-do-paraiba-regiao%2Fnoticia%2F2022%2F12%2F10%2Foficina-ensina-a-fazer-arvore-de-natal-sustentavel-neste-final-de-semana.ghtml&syn=False&key=0c2afb0eea33e4d84831d7c0e6e58530
"
        Duas startups acreanas são escolhidas em programa que destina recursos na área de bioeconomia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=229&r=1684280103777&u=https%3A%2F%2Fg1.globo.com%2Fac%2Facre%2Fnoticia%2F2023%2F04%2F16%2Fduas-startups-acreanas-sao-escolhidas-em-programa-que-destina-recursos-na-area-de-bioeconomia.ghtml&syn=False&key=5f3af0aee930bb40cdb18c317f186146
"
        Não há 'mágica' para equilibrar contas públicas, diz Campos Neto em audiência no Senado
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=230&r=1684280103781&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11566587%2F&syn=False&key=e4ff790adc58fb837767f4be88775a61
"
        Retomada do Fundo Amazônia ajuda no combate ao desmatamento e desenvolvimento sustentável na região, dizem entidades
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=231&r=1684280103783&u=https%3A%2F%2Fg1.globo.com%2Fnatureza%2Famazonia%2Fnoticia%2F2023%2F01%2F02%2Fretomada-do-fundo-amazonia-ajuda-no-combate-ao-desmatamento-e-desenvolvimento-sustentavel-na-regiao-dizem-entidades.ghtml&syn=False&key=4d0e7611474295be203cabf3342dd813
"
        Nova plataforma de empreendedorismo sustentável prevê investir US$150 milhões em novos negócios
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=232&r=1684280103788&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fbraskem%2Fnoticia%2F2022%2F12%2F29%2Fnova-plataforma-de-empreendedorismo-sustentavel-preve-investir-us150-milhoes-em-novos-negocios.ghtml&syn=False&key=b799170afdbac007e9d60479163c0df7
"
        Empresa de MG apresenta sistema sustentável que compacta resíduos líquidos de barragens
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=233&r=1684280103792&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fsul-de-minas%2Fnoticia%2F2022%2F11%2F18%2Fempresa-de-mg-apresenta-sistema-sustentavel-que-compacta-residuos-liquidos-de-barragens.ghtml&syn=False&key=a287160b3fe4c175521c51ec228bf91b
"
        Projeto sustentável mobiliza alunos de 11 escolas de Jaguaruna
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=234&r=1684280103796&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11152710%2F&syn=False&key=c1910f56953d9cd3ee7303c42782eb5f
"
        Associação de Catadores de Recicláveis de Montes Claros promove Natal sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=235&r=1684280103800&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11228807%2F&syn=False&key=5fedf70beccbf5ce5ae9de86693a6419
"
        12ª Virada Sustentável acontece em São Paulo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=236&r=1684280103804&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-paulo%2Fbom-dia-sp%2Fvideo%2F12a-virada-sustentavel-acontece-em-sao-paulo-11095641.ghtml&syn=False&key=f212d617110612d0069c9d872d2ce998
"
        Economista diz que situação fiscal do Brasil não é sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=237&r=1684280103808&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Festudio-i%2Fvideo%2Feconomista-diz-que-situacao-fiscal-do-brasil-nao-e-sustentavel-11138012.ghtml&syn=False&key=c221216cf546e3cc4167c27df9a6dc0d
"
        Virada Sustentável vai até 23 de novembro
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=238&r=1684280103812&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-paulo%2Fsp2%2Fvideo%2Fvirada-sustentavel-vai-ate-23-de-novembro-11094587.ghtml&syn=False&key=09bb5a73d9bd6b7b3f7228a1d668e27e
"
        Cooperativismo: um jeito justo e sustentável de fazer negócios
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=239&r=1684280103816&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fsomoscoop%2Fnoticia%2F2022%2F10%2F25%2Fcooperativismo-um-jeito-justo-e-sustentavel-de-fazer-negocios.ghtml&syn=False&key=ac354e6be30a6f8d406b53e7510cbb4b
"
        Projeto Fronteira da Paz Sustentável incentiva ações de reciclagem
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=240&r=1684280103820&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11134434%2F&syn=False&key=0d9830663d2735b37c667a827dfd8ef6
"
        Redação sobre turismo sustentável premia estudante com um notebook
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=241&r=1684280104509&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11132334%2F&syn=False&key=abd0baa4483361b06dd88c3512a5d400
"
        Cop:27: Governadores discutem investimentos em desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=242&r=1684280104513&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11128561%2F&syn=False&key=2a561999721b365df612ad7f6db993ff
"
        Redação sobre turismo sustentável premia estudante com um notebook
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=243&r=1684280104517&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11126167%2F&syn=False&key=9fc23929c3e4df2a24cf1f1381263a8e
"
        Saiba o que são os Objetivos de Desenvolvimento Sustentável da ONU
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=244&r=1684280104521&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11165539%2F&syn=False&key=ec454dd6a42b624ad9a0884de65e2334
"
        Nadine, Ameca, Desdêmona e mais: os robôs humanoides que vão responder perguntas de jornalistas em Genebra
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=245&r=1684280104525&u=https%3A%2F%2Fg1.globo.com%2Finovacao%2Fnoticia%2F2023%2F04%2F12%2Fos-robos-humanoides-que-vao-responder-perguntas-de-jornalistas-em-genebra.ghtml&syn=False&key=20cac171a49ff09ae97b388c8b0bd6e6
"
        Arujá recebe feiras sustentável e do microempreeendedor neste domingo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=246&r=1684280104529&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11119837%2F&syn=False&key=ab40f8628369b241226d822eb2d96425
"
        Festival de moda sustentável une ação social, música ao vivo e desfiles em Campo Grande
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=247&r=1684280104533&u=https%3A%2F%2Fg1.globo.com%2Fms%2Fmato-grosso-do-sul%2Fnoticia%2F2022%2F12%2F16%2Ffestival-de-moda-sustentavel-une-acao-social-musica-ao-vivo-e-desfiles-em-campo-grande.ghtml&syn=False&key=0840ac9b67e4a8a4e8c68ae168001dab
"
        Saiba como produzir de maneira sustentável e menos agressiva ao meio-ambiente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=248&r=1684280104538&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11202877%2F&syn=False&key=d61ac9a681e165da8fe4fd4e8d2ff96c
"
        Redação sobre turismo sustentável pode valer um notebook
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=249&r=1684280104542&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11105756%2F&syn=False&key=1fadebb0f69ded0bda16ada9aa948100
"
        AO VIVO: Fórum Agro 5.0 discute propostas para elevar o potencial sustentável do setor em SC
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=250&r=1684280104546&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fcampo-e-negocios%2Fao-vivo%2Fao-vivo-forum-agro-50-discute-propostas-para-elevar-o-potencial-sustentavel-do-setor-em-sc.ghtml&syn=False&key=4e27daf1c898106033347f53c6ba7efd
"
        Moradores da Jatiúca aproveitaram uma feira sustentável no final de semana
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=251&r=1684280104550&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11195986%2F&syn=False&key=47653dd58d617ce47c8ba0f307a234be
"
        Roupas que vêm do petróleo podem levar 200 anos para se decompor; entenda como suas escolhas impactam meio ambiente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=252&r=1684280104554&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fnoticia%2F2023%2F04%2F12%2Fsua-roupa-pode-demorar-200-anos-para-se-decompor-veja-como-fazer-escolhas-melhores-ao-se-vestir.ghtml&syn=False&key=c18dce04bf9cf1a2bfa38a105f89f718
"
        Instituto desenvolve técnicas para clonagem de plantas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=253&r=1684280104558&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11590145%2F&syn=False&key=5107a89e1d820e9b6d43e19e28cc72ac
"
        'Nós somos do agro sustentável', diz Simone Tebet sobre ser de família tradicional do agronegócio
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=254&r=1684280104560&u=https%3A%2F%2Fg1.globo.com%2Ffantastico%2Fnoticia%2F2022%2F11%2F21%2Fnos-somos-do-agro-sustentavel-diz-simone-tebet-sobre-ser-de-familia-tradicional-do-agronegocio.ghtml&syn=False&key=274f2d6394085b41cb1baca1c4156d5d
"
        Universo Pecuária destaca a produção sustentável em Lavras do Sul
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=255&r=1684280104564&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11099524%2F&syn=False&key=d2658c62952e8b057766730f21fb4fe9
"
        Universo Pecuária destaca a produção sustentável em Lavras do Sul
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=256&r=1684280105292&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11099524%2F&syn=False&key=d2658c62952e8b057766730f21fb4fe9
"
        O que é emprego verde e qual o impacto para um futuro mais sustentável do mercado
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=257&r=1684280105298&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Ftop-sun%2Ftop-sun-energia-solar%2Fnoticia%2F2022%2F11%2F21%2Fo-que-e-emprego-verde-e-qual-o-impacto-para-um-futuro-mais-sustentavel-do-mercado.ghtml&syn=False&key=9cec7bc5fd0ed683ed9daff11b1d1700
"
        Empresas e organizações discutem desenvolvimento sustentável e combate à pobreza
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=258&r=1684280105302&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fne2%2Fvideo%2Fempresas-e-organizacoes-discutem-desenvolvimento-sustentavel-e-combate-a-pobreza-11098209.ghtml&syn=False&key=c1dc429d42a850bb54e3b42c9fe83b63
"
        Gestão sustentável é chave da expansão de empresa catarinense
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=259&r=1684280105307&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fsebrae-sc%2Fsebrae-acelera-negocios%2Fnoticia%2F2022%2F10%2F14%2Fgestao-sustentavel-e-chave-da-expansao-de-empresa-catarinense.ghtml&syn=False&key=45b185b288a199b8129355d88217b02e
"
        Alunos de Cuiabá participam de gincana sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=260&r=1684280105311&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10981373%2F&syn=False&key=21884bcb92e8434dc14329b5fc13e565
"
        Instituto Juruti Sustentável recebe visitas avaliativas e fortalece parcerias no Oeste paraense
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=261&r=1684280105316&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2022%2F12%2F10%2Finstituto-juruti-sustentavel-recebe-visitas-avaliativas-e-fortalece-parcerias-no-oeste-paraense.ghtml&syn=False&key=15f3c0cfaf5a19a9c925dbaca9c35298
"
        Fórum Agro 5.0 discute propostas para elevar o potencial sustentável do setor em SC
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=262&r=1684280105369&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fcampo-e-negocios%2Fnoticia%2F2022%2F12%2F12%2Fforum-agro-50-vai-discutir-propostas-para-elevar-o-potencial-sustentavel-do-setor-em-sc-inscricoes-abertas.ghtml&syn=False&key=75a372ac1f59c542af157bcc93bd0a38
"
        Smart One: empreendimento com localização privilegiada na região sul de Rio Preto é atrativo para investidores
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=263&r=1684280105373&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-jose-do-rio-preto-aracatuba%2Fespecial-publicitario%2Ffex-smart-life%2Fnoticia%2F2023%2F05%2F16%2Fsmart-one-empreendimento-com-localizacao-privilegiada-na-regiao-sul-de-rio-preto-e-atrativo-para-investidores.ghtml&syn=False&key=83a4b6ab20c09652d3be4432692856a7
"
        Redação sobre turismo sustentável pode valer um notebook
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=264&r=1684280105378&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11092146%2F&syn=False&key=93c3d02663f68df5dff21b8a89d052f8
"
        Virada Sustentável retorna com atividades presenciais, em Manaus
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=265&r=1684280105382&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11094243%2F&syn=False&key=2ff567682d752549f4934de518b0a47e
"
        Lula manda recado sobre articulação política na primeira reunião do 'Conselhão'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=266&r=1684280105387&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11592493%2F&syn=False&key=9aba6bad18256e18b34e46106cc43e03
"
        Mais que bilíngues: Sabin forma cidadãos multiculturais
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=267&r=1684280105393&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fribeirao-preto-franca%2Fespecial-publicitario%2Fsabin%2Fformando-cidadaos-globais%2Fnoticia%2F2023%2F05%2F08%2Fmais-que-bilingues-sabin-forma-cidadaos-multiculturais.ghtml&syn=False&key=d011b0e42a556865768ec9d951f5af47
"
        Feira de 'Moda Sustentável' atraiu 10 mil pessoas em São José
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=268&r=1684280105397&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11178512%2F&syn=False&key=a11a2fac502b2d3977da7b6c60c752b3
"
        De onde vem o bicho-da-seda? E o linho? Teste seus conhecimentos no quiz
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=269&r=1684280105402&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fquiz%2Fde-onde-vem-o-bicho-da-seda-e-o-linho-teste-seus-conhecimentos-no-quiz.ghtml&syn=False&key=6917332907ecf840069103436edbf476
"
        Feira de moda sustentável em São José dos Campos atraiu 10 mil pessoas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=270&r=1684280105467&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11179414%2F&syn=False&key=e8eaebb528518a8c4ee0d5a96749aac8
"
        Mirante Rural mostra o sistema sustentável da criação de tilápia em Paço do Lumiar
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=271&r=1684280106196&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11177445%2F&syn=False&key=a2e1ec1b1d8d35226169c02e34e3f827
"
        Paulo Dantas pergunta a Rodrigo Cunha sobre turismo sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=272&r=1684280106200&u=https%3A%2F%2Fg1.globo.com%2Fal%2Falagoas%2Fvideo%2Fpaulo-dantas-pergunta-a-rodrigo-cunha-sobre-turismo-sustentavel-11068281.ghtml&syn=False&key=50fde562491313efeccb7df5be80596b
"
        Pará na Cop-27: Governo destaca avanços no desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=273&r=1684280106204&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11126598%2F&syn=False&key=eb8d4b8795ef9fdff43adfb948ddf7cd
"
        Agricultores recebem capacitação para o manejo de bambu no Oeste catarinense
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=274&r=1684280106208&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11555844%2F&syn=False&key=0e304f6c89f00eced05ba3de27b01d4a
"
        Energia Solar: Uma obrigação sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=275&r=1684280106213&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fespaco-smart%2Ftecnologia-e-inovacao-na-construcao%2Fnoticia%2F2022%2F07%2F19%2Fenergia-solar-uma-obrigacao-sustentavel.ghtml&syn=False&key=8f5cc6490e4989a75d14525b3457bb00
