titulo,link
"
        Exploração sustentável está suspensa até 1º de abril
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=216&r=1684280862366&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11332671%2F&syn=False&key=464c5ef2ca34b6498013407dfcf20d8a
"
        Feira sustentável é realizada nesse domingo no Corredor Vera Arruda, em Maceió
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=217&r=1684280862371&u=https%3A%2F%2Fg1.globo.com%2Fal%2Falagoas%2Fnoticia%2F2023%2F02%2F11%2Ffeira-sustentavel-e-realizada-nesse-domingo-no-corredor-vera-arruda-em-maceio.ghtml&syn=False&key=3e5cec1ec82d533a1065d4d03a00fc3a
"
        Couro falso invade mercado de luxo com versões veganas feitas de cogumelo, abacaxi e cactos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=218&r=1684280862375&u=https%3A%2F%2Fg1.globo.com%2Fpop-arte%2Fmoda-e-beleza%2Fnoticia%2F2023%2F04%2F12%2Fcouro-falso-invade-mercado-de-luxo-com-versoes-veganas-feitas-de-cogumelo-abacaxi-e-cactus.ghtml&syn=False&key=528fb8295f1bd4c466a655f27e81d90b
"
        Educadora ambiental ensina como fazer glitter sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=219&r=1684280862379&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fne1%2Fvideo%2Feducadora-ambiental-ensina-como-fazer-glitter-sustentavel-11326601.ghtml&syn=False&key=ff9459fa1e4a843c3140a5d136ff1dc4
"
        Práticas sustentáveis em casa e no trabalho trazem benefício ao meio ambiente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=220&r=1684280862383&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11067488%2F&syn=False&key=c1e403e40ac9a0aeaf3d47aa1942df2c
"
        Veja como mudanças nos hábitos podem contribuir para preservação do meio ambiente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=221&r=1684280862387&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11570662%2F&syn=False&key=c53664a668450add6a53ce02394815c5
"
        Fórum Ambição 2030: Pacto Global reúne empresários e autoridades em São Paulo para uma agenda sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=222&r=1684280862391&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11427069%2F&syn=False&key=266fb4d063a4e23cf54424bd4c8c0697
"
        Indústria catarinense conquista certificação mundial
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=223&r=1684280862396&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Farcelor-mittal%2Fnoticia%2F2023%2F03%2F30%2Farcelormittal-conquista-certificacao-mundial.ghtml&syn=False&key=53032a11590caea341288d7d7a62e5de
"
        Produtos sustentáveis: curso ensina o reuso de materiais que seriam descartados no lixo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=224&r=1684280862399&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11064071%2F&syn=False&key=8ea5b3570aad1a35e9757b0d3bed7957
"
        A nova forma de comprar casas inteligentes e sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=225&r=1684280862404&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fespaco-smart%2Ftecnologia-e-inovacao-na-construcao%2Fnoticia%2F2022%2F08%2F11%2Fa-nova-forma-de-comprar-casas-inteligentes-e-sustentaveis.ghtml&syn=False&key=bdc42f2f1189255c815e63351475a399
"
        Feira Innova Amapá realiza exposições de produtos de empresas sustentáveis, em Macapá
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=226&r=1684280862784&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11050740%2F&syn=False&key=37b1392a843450932ed78a752a060707
"
        Nova Friburgo será uma entre 12 cidades do país a receber ações de desenvolvimento urbano
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=227&r=1684280862787&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11568985%2F&syn=False&key=bb0bc5365b44bcba4a6872c8b8617b46
"
        Projeto oferece cursos de capacitação para profissionais de 11 áreas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=228&r=1684280862790&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11547671%2F&syn=False&key=be68a852d33feee6064d034de01b7a43
"
        'BNDES pode e deve expandir sua atuação de modo sustentável', diz Nelson Barbosa, novo diretor do banco
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=229&r=1684280862792&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2023%2F02%2F01%2Fbndes-pode-e-deve-expandir-sua-atuacao-de-modo-sustentavel-diz-nelson-barbosa-novo-diretor-do-banco.ghtml&syn=False&key=217d87a8080d768ce83dce41ae274bb3
"
        Sebrae cria projeto para apoiar o desenvolvimento sustentável de pequenos negócios de MS
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=230&r=1684280862796&u=https%3A%2F%2Fg1.globo.com%2Fms%2Fmato-grosso-do-sul%2Fnoticia%2F2023%2F01%2F30%2Fsebrae-cria-projeto-para-apoiar-o-desenvolvimento-sustentavel-de-pequenos-negocios-de-ms.ghtml&syn=False&key=4fe62eb9d58d3827355ba79709331d00
"
        Exigências no mercado bovino impulsionam práticas sustentáveis focadas no bem-estar animal
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=231&r=1684280862798&u=https%3A%2F%2Fg1.globo.com%2Fmt%2Fmato-grosso%2Fmaisagromt%2Fnoticia%2F2022%2F10%2F14%2Fexigencias-no-mercado-bovino-impulsionam-praticas-sustentaveis-focadas-no-bem-estar-animal.ghtml&syn=False&key=84b409c93456a5f00acf1676cdeb5a77
"
        Nadine, Ameca, Desdêmona e mais: os robôs humanoides que vão responder perguntas de jornalistas em Genebra
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=232&r=1684280862800&u=https%3A%2F%2Fg1.globo.com%2Finovacao%2Fnoticia%2F2023%2F04%2F12%2Fos-robos-humanoides-que-vao-responder-perguntas-de-jornalistas-em-genebra.ghtml&syn=False&key=16d05e28f4b46d7da2376d7997de7646
"
        Pacto da floresta; projeto visa fortalecimento da produtividade sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=233&r=1684280862803&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11306098%2F&syn=False&key=9ea4ea98b31be6b915f6c892795f54f6
"
        Feira expõe produtos sustentáveis a partir da bioeconomia amazônica em Macapá
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=234&r=1684280862868&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Fnoticia%2F2022%2F09%2F15%2Ffeira-expoe-produtos-sustentaveis-a-partir-da-bioeconomia-amazonica-em-macapa.ghtml&syn=False&key=473350737be0f143a1321712a9debbc9
"
        Governo confirma secretário de Desenvolvimento Sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=235&r=1684280862870&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11250400%2F&syn=False&key=8370125f5c4cc39317699448d76a5443
"
        Empresa vai recolher e dar destino sustentável a carcaça de animais mortos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=236&r=1684280862872&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11358459%2F&syn=False&key=6224c8e7c3c6f33662eeb4fba5194e57
"
        Lula promete desmatamento zero, economia sustentável e reparação aos povos indígenas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=237&r=1684280862874&u=https%3A%2F%2Fg1.globo.com%2Fpolitica%2Fnoticia%2F2023%2F01%2F01%2Flula-promete-desmatamento-zero-economia-sustentavel-e-reparacao-aos-povos-indigenas.ghtml&syn=False&key=e33398767c1568c957937578b70ba6ea
"
        No Amapá, cascas de camarão são reaproveitadas e transformadas em substâncias sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=238&r=1684280862877&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Fnatureza%2Famazonia%2Fnoticia%2F2022%2F09%2F11%2Fno-amapa-cascas-de-camarao-sao-reaproveitadas-e-transformadas-em-substancias-sustentaveis.ghtml&syn=False&key=f024e0b66dec75f00a2faa3412bcd204
"
        Se metas fiscais 'ousadas' forem cumpridas, governo entrega 'situação resolvida' em 2026, diz secretário do Tesouro
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=239&r=1684280862879&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2023%2F04%2F19%2Fse-metas-fiscais-ousadas-forem-cumpridas-governo-entrega-situacao-resolvida-em-2026-diz-secretario-do-tesouro.ghtml&syn=False&key=4cf078653549e8782ce2b07aa08f2b78
"
        Estudantes da UFPel projetam aviários mais modernos e sustentáveis no Sul do RS
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=240&r=1684280862881&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11089046%2F&syn=False&key=a433fff4afe3f22edf3cd996007e2bff
"
        Mutirão oferece serviços gratuitos de saúde, beleza e educação em Salvador; confira programação
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=241&r=1684280863445&u=https%3A%2F%2Fg1.globo.com%2Fba%2Fbahia%2Fnoticia%2F2023%2F05%2F15%2Fmutirao-oferece-servicos-gratuitos-de-saude-beleza-e-educacao-em-salvador-confira-programacao.ghtml&syn=False&key=57277cd333f678268e5b996e498d1051
"
        Mini cozinha, oficina e porta-lápis sustentáveis: brinquedos feitos com madeira de reflorestamento conquistam criançada
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=242&r=1684280863450&u=https%3A%2F%2Fg1.globo.com%2Fto%2Ftocantins%2Fnoticia%2F2022%2F10%2F12%2Fmini-cozinha-oficina-e-porta-lapis-sustentaveis-brinquedos-feitos-com-madeira-de-reflorestamento-conquistam-criancada.ghtml&syn=False&key=ccb7be19aa6b87aa0c3c69bb2b890835
"
        Fundo ambiental do sul da Bahia tem inscrições abertas para submissão de projetos socioambientais
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=243&r=1684280863455&u=https%3A%2F%2Fg1.globo.com%2Fba%2Fbahia%2Fnoticia%2F2023%2F05%2F16%2Ffundo-ambiental-do-sul-da-bahia-tem-inscricoes-abertas-para-submissao-de-projetos-socioambientais.ghtml&syn=False&key=3377c1cca18d5e1d56b6205a860fbe49
"
        Produtores rurais aproveitam restos de alimentos e dejetos animais para gerar biogás
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=244&r=1684280863458&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11542597%2F&syn=False&key=24f6d5dc6d6d116a29b9aae7fba3f109
"
        'Estabilidade econômica contribui para crescimento sustentável'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=245&r=1684280863462&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Fjornal-das-dez%2Fvideo%2Festabilidade-economica-contribui-para-crescimento-sustentavel-11295933.ghtml&syn=False&key=834cc3e142f9dab8ff52057905a9803a
"
        Mulheres do AP são destaque em boletim sobre manejo florestal sustentável na Amazônia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=246&r=1684280863466&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Fnatureza%2Famazonia%2Fnoticia%2F2023%2F01%2F26%2Fmulheres-do-ap-sao-destaques-em-boletim-sobre-manejo-florestal-sustentavel-na-amazonia.ghtml&syn=False&key=a288f5299400998431670d66f103f070
"
        UFPA desenvolve cimento de bauxita para construções sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=247&r=1684280863470&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10852095%2F&syn=False&key=4bd1d00410e73c883c7c34906eb86c08
"
        Cooperativa realiza bazar sustentável em Rio Preto
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=248&r=1684280863474&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11287078%2F&syn=False&key=954bc96389f75006262b6bb873618da3
"
        Oficinas de artesanato estimulam práticas sustentáveis em Oriximiná
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=249&r=1684280863477&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10838438%2F&syn=False&key=88580486a1f02f3cf4a6b452ed4972d4
"
        Dia da Amazônia: técnicas sustentáveis garantem desenvolvimento e preservação em áreas verdes do AC
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=250&r=1684280863481&u=https%3A%2F%2Fg1.globo.com%2Fac%2Facre%2Fnatureza%2Famazonia%2Fnoticia%2F2022%2F09%2F05%2Fdia-da-amazonia-tecnicas-sustentaveis-garantem-desenvolvimento-e-preservacao-em-areas-verdes-do-ac.ghtml&syn=False&key=a9b249d5e87c0257cda1ea4ec8b43bd3
"
        Mata Atlântica do Paraná é berço de empresas sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=251&r=1684280863486&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10829920%2F&syn=False&key=fccb96aa67a27f2fcbdcc58062bc4cfd
"
        Projeto de absorventes sustentáveis de estudantes do IFRS conquista prêmio na Suécia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=252&r=1684280863489&u=https%3A%2F%2Fg1.globo.com%2Frs%2Frio-grande-do-sul%2Fnoticia%2F2022%2F09%2F01%2Fprojeto-de-absorventes-sustentaveis-de-estudantes-do-ifrs-conquista-premio-na-suecia.ghtml&syn=False&key=a791d20fbcbb2bcd944d2fc6f141a888
"
        Manaus terá Réveillon Sustentável para brindar a chegada de 2023
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=253&r=1684280863494&u=https%3A%2F%2Fg1.globo.com%2Fam%2Famazonas%2Fespecial-publicitario%2Fprefeitura-de-manaus%2Fnoticia%2F2022%2F12%2F28%2Fmanaus-tera-reveillon-sustentavel-para-brindar-a-chegada-de-2023.ghtml&syn=False&key=cdab186865ab672f3ea84fc5ba537119
"
        Empresas pensam em formas sustentáveis para proteger o meio ambiente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=254&r=1684280863498&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fbom-dia-pe%2Fvideo%2Fempresas-pensam-em-formas-sustentaveis-para-proteger-o-meio-ambiente-10895942.ghtml&syn=False&key=bcdada7f9195e5fea53afb24b5a9578c
"
        Cidades da Região dos Lagos vão receber oficinas de turismo sustentável nesta semana
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=255&r=1684280863500&u=https%3A%2F%2Fg1.globo.com%2Frj%2Fregiao-dos-lagos%2Fnoticia%2F2023%2F01%2F25%2Fcidades-da-regiao-dos-lagos-vao-receber-oficinas-de-turismo-sustentavel-nesta-semana.ghtml&syn=False&key=f59c4f11da50f733a7aa7fa77e5cd6f5
"
        ‘Enraíza PPA’ investirá R$ 5 milhões em iniciativas sustentáveis na Amazônia; inscrições abertas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=256&r=1684280863966&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2022%2F09%2F23%2Fenraiza-ppa-investira-r-5-milhoes-em-iniciativas-sustentaveis-na-amazonia-inscricoes-abertas.ghtml&syn=False&key=ebbada47fa719eb677757a37f79621d1
"
        Associação de agricultores em Barcarena realiza projeto de agricultura sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=257&r=1684280863970&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11276715%2F&syn=False&key=755a822a926aa43ca6b0a477f2ad790d
"
        Oktoberfest de Santa Cruz do Sul adota medidas sustentáveis para reduzir impacto ambiental
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=258&r=1684280863974&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11042988%2F&syn=False&key=f41c223ae67d4058e4900d6de24e6155
"
        Produtores vão receber apoio para pecuária sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=259&r=1684280863981&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11274304%2F&syn=False&key=ffb8b389eea9f0632c6a2449b1b0803c
"
        ExpoZebu 2023: leilões já movimentaram mais de R$ 40 milhões
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=260&r=1684280863985&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11580984%2F&syn=False&key=c5953ec7b51561a81e1f71d67980d1f5
"
        Bioinsumos colaboram para produção sustentável na agricultura
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=261&r=1684280863989&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11271367%2F&syn=False&key=89591643e29a4b04f07ebd255be0f00d
"
        Marejada sustentável!
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=262&r=1684280863993&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11037819%2F&syn=False&key=2aa34fc0cad44c7523cb03a4864ba043
"
        Da coleta de sementes nativas a técnicas sustentáveis e inovadoras, conheça as ações que estão sendo realizadas pela Vale para a recuperação ambiental em Brumadinho
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=263&r=1684280863997&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fbrumadinho-reparacao-e-desenvolvimento%2Fnoticia%2F2022%2F10%2F11%2Fda-coleta-de-sementes-nativas-a-tecnicas-sustentaveis-e-inovadoras-conheca-as-acoes-que-estao-sendo-realizadas-pela-vale-para-a-recuperacao-ambiental-em-brumadinho.ghtml&syn=False&key=f2fe20fbd591d4ce0c65bfe25b148a6e
"
        Guaratuba é a cidade mais sustentável do litoral do Paraná
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=264&r=1684280864001&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fprefeitura-de-guaratuba%2Fguaratuba-a-praia-do-parana%2Fnoticia%2F2022%2F12%2F26%2Fguaratuba-e-a-cidade-mais-sustentavel-do-litoral-do-parana.ghtml&syn=False&key=ca82034ebae5450919667fc3eaabb345
"
        Caminhões movidos a gás natural? Conheça o Corredor Sustentável da Ambipar
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=265&r=1684280864005&u=https%3A%2F%2Fg1.globo.com%2Fmeio-ambiente%2Fespecial-publicitario%2Fambipar-group%2Fnoticia%2F2022%2F12%2F19%2Fcaminhoes-movidos-a-gas-natural-conheca-o-corredor-sustentavel-da-ambipar.ghtml&syn=False&key=a3d25607237f8116ae02b32e6934d263
"
        'IPTU Verde' oferece desconto para donos de imóveis sustentáveis em Avaré; saiba como
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=266&r=1684280864010&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fitapetininga-regiao%2Fnoticia%2F2022%2F08%2F19%2Fiptu-verde-oferece-desconto-para-donos-de-imoveis-sustentaveis-em-avare-saiba-como.ghtml&syn=False&key=cd85392ab0e90bcb287b2463d0a76199
"
        Projeto em Barcarena valoriza produção sustentável local
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=267&r=1684280864015&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11263076%2F&syn=False&key=ca16c507365f030d09e048c56e8fade3
"
        Gerson Camarotti sobre derrota do governo na votação do marco do saneamento: 'Alerta de insatisfação'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=268&r=1684280864020&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11592425%2F&syn=False&key=aa53a5a0c33117ff4dffb6df3c185336
"
        Tarcísio de Freitas responde como pretende atrair investimento para projetos sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=269&r=1684280864024&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-paulo%2Fvideo%2Ftarcisio-de-freitas-responde-como-pretende-atrair-investimento-para-projetos-sustentaveis-10929366.ghtml&syn=False&key=6e8a5a9fac5001591fe3bee4c3218582
"
        Estudantes do IFG desenvolvem canecas térmicas e sustentáveis por meio de latinhas recicladas, em Goiânia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=270&r=1684280864065&u=https%3A%2F%2Fg1.globo.com%2Fgo%2Fgoias%2Fnoticia%2F2022%2F08%2F15%2Festudantes-do-ifg-desenvolvem-canecas-termicas-e-sustentaveis-por-meio-de-latinhas-recicladas-em-goiania.ghtml&syn=False&key=6deb512cba05048574fc32bb40a19f50
"
        Municípios da região são reconhecidos como cidades sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=271&r=1684280864481&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10768803%2F&syn=False&key=66c6fa55827d7b58c00dbda5f1bf7cce
"
        Arquitetura sustentável está em expansão no Brasil
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=272&r=1684280864483&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fcentro-oeste%2Fespecial-publicitario%2Fviveza%2Fviveza-sua-casa-e-voce%2Fnoticia%2F2022%2F10%2F14%2Farquitetura-sustentavel-esta-em-expansao-no-brasil.ghtml&syn=False&key=8d03bb2942715befb51bf3be54659e4e
"
        Amaparque: iniciativa busca usar potencialidades da Lagoa dos Índios de forma sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=273&r=1684280864485&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11320472%2F&syn=False&key=907fe6d0f77c5e31e3c76f5dac7ce5aa
"
        Fábricas de Franca, SP, investem em calçados com matéria-prima reciclável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=274&r=1684280864488&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11480463%2F&syn=False&key=d511aa5f617f44e2242f09687223fc44
"
        Bloco da reciclagem fez a festa no projeto ‘Abre alas para o Carnaval sustentável'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=275&r=1684280864489&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11381522%2F&syn=False&key=834ceef7b7bf522145b1b2bb23441953
"
        Amaparque: iniciativa busca usar potencialidades da Lagoa dos Índios de forma sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=276&r=1684280864491&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11318860%2F&syn=False&key=cafe1b7139c5a7dc7f9fd60ddd806d7b
